TRANSACTION_COMPLETE_DATE	TRANSACTION_TYPE	ORDER_ID	ITEM_NAME	SALE_DEPART_COUNTRY	SALE_ARRIVAL_COUNTRY	TAX_REPORTING_SCHEME	TAXABLE_JURISDICTION	BUYER_COUNTRY	TOTAL_ACTIVITY_VALUE_AMT_VAT_EXCL	TOTAL_ACTIVITY_VALUE_VAT_AMT	TOTAL_ACTIVITY_VALUE_AMT_VAT_INCL	PRICE_ITEMS_VAT_EXCL_AMT	PRICE_ITEMS_VAT_AMT	PRICE_ITEMS_VAT_INCL_AMT	SHIPPING_VALUE_VAT_EXCL_AMT	SHIPPING_VALUE_VAT_AMT	SHIPPING_VALUE_VAT_INCL_AMT	GIFT_WRAP_VALUE_VAT_EXCL_AMT	GIFT_WRAP_VALUE_VAT_AMT	TOTAL_PRICE_OF_ITEMS_AMT_VAT_INCL	TRANSACTION_CURRENCY_CODE	EXCHANGE_RATE	VAT_RATE_PERCENT	TAX_COLLECTION_MODEL	TAX_COLLECTION_RESPONSIBILITY	COST_PRICE_OF_ITEMS	BUYER_VAT_NUMBER	SHIP_FROM_COUNTRY	SHIP_TO_COUNTRY	FULFILLMENT_CHANNEL
2026-01-02 00:46:00	Sale	438-2865111-7261972	15x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	DE	REGULAR	DE	DE	768.76	146.06	914.82	756.18	143.67	899.85	12.58	2.39	14.97	0.0	0.0	899.85	EUR	1.0	19.0	Seller	Seller	225.0	DE878399021	DE	DE	AFN
2026-01-02 00:48:00	Sale	418-8033676-2641935	1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	PL	UNION-OSS	PL	PL	892.07	205.17	1097.24	874.54	201.14	1075.68	17.53	4.03	21.56	0.0	0.0	1075.68	PLN	0.23148	23.0	Seller	Seller	95.0		FR	PL	AFN
2026-01-02 00:54:00	Refund	471-2406253-9985913	18x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-2696.97	-0.0	-2696.97	-2682.0	-0.0	-2682.0	-14.97	-0.0	-14.97	0.0	0.0	-2682.0	EUR	1.0	0.0	Seller	Seller	1080.0	DE380360517	FR	DE	AFN
2026-01-02 02:24:00	Sale	440-1078048-9802686	4x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	ES	UNION-OSS	ES	ES	492.56	103.44	596.0	492.56	103.44	596.0	0.0	0.0	0.0	0.0	0.0	596.0	EUR	1.0	21.0	Seller	Seller	240.0		DE	ES	AFN
2026-01-02 02:28:00	Inbound		4x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	FR				79.96	0.0	79.96	79.96	0.0	79.96	0.0	0.0	0.0	0.0	0.0	79.96	EUR	1.0	0.0			20.0		FR	FR	
2026-01-02 02:30:00	Sale	423-1315273-6782475	4x B0932Q6M4B - Apple AirTag (4 Pack)	DE	SE	UNION-OSS	SE	SE	4405.87	1101.47	5507.34	4360.16	1090.04	5450.2	45.71	11.43	57.14	0.0	0.0	5450.2	SEK	0.08734	25.0	Seller	Seller	192.0		DE	SE	AFN
2026-01-02 02:43:00	Sale	436-4401497-1138041	11x B08LG2X98F - Anker PowerBank 20000mAh	FR	IT	UNION-OSS	IT	IT	360.57	79.32	439.89	360.57	79.32	439.89	0.0	0.0	0.0	0.0	0.0	439.89	EUR	1.0	22.0	Seller	Seller	137.5	ITINV87082X	FR	IT	AFN
2026-01-02 02:48:00	Refund	466-4240354-2243698	21x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-5243.97	-0.0	-5243.97	-5229.0	-0.0	-5229.0	-14.97	-0.0	-14.97	0.0	0.0	-5229.0	EUR	1.0	0.0	Seller	Seller	1995.0	DE252048048	FR	DE	AFN
2026-01-02 04:15:00	Sale	496-6438407-8576372	3x B08LG2X98F - Anker PowerBank 20000mAh	FR	US	NON-EU-EXPORT	US	US	136.21	0.0	136.21	130.77	0.0	130.77	5.44	0.0	5.44	0.0	0.0	130.77	USD	0.91743	0.0	Seller	Seller	37.5		FR	US	AFN
2026-01-02 04:16:00	Inbound		1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR				249.0	0.0	249.0	249.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	249.0	EUR	1.0	0.0			95.0		FR	FR	
2026-01-02 04:36:00	Sale	419-9298864-8830958	1x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	GB	REGULAR	GB	GB	42.49	8.5	50.99	42.49	8.5	50.99	0.0	0.0	0.0	0.0	0.0	50.99	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	15.0		FR	GB	AFN
2026-01-02 05:01:00	Sale	410-3419961-7695760	"7x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	1189.93	0.0	1189.93	1189.93	0.0	1189.93	0.0	0.0	0.0	0.0	0.0	1189.93	EUR	1.0	0.0	Seller	Seller	315.0	DE319320345	FR	DE	AFN
2026-01-02 05:21:00	Sale	442-9789333-2409733	25x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	2725.0	0.0	2725.0	2725.0	0.0	2725.0	0.0	0.0	0.0	0.0	0.0	2725.0	EUR	1.0	0.0	Seller	Seller	875.0	DE791881764	FR	DE	AFN
2026-01-02 05:24:00	Refund	426-1990907-9280118	2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	GB	REGULAR	GB	GB	-88.51	-17.71	-106.22	-84.98	-17.0	-101.98	-3.53	-0.71	-4.24	0.0	0.0	-101.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	30.0		DE	GB	AFN
2026-01-02 05:39:00	FC_Transfer		2x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	ES	INTRA_COMMUNITY	ES		298.0	0.0	298.0	298.0	0.0	298.0	0.0	0.0	0.0	0.0	0.0	298.0	EUR	1.0	0.0	Seller	Seller	120.0		FR	ES	AFN
2026-01-02 05:44:00	Sale	422-8986827-1457848	2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	GB	REGULAR	GB	GB	88.51	17.71	106.22	84.98	17.0	101.98	3.53	0.71	4.24	0.0	0.0	101.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	30.0		DE	GB	AFN
2026-01-02 05:55:00	Refund	410-7166220-7290574	4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR	REGULAR	FR	FR	-834.16	-166.83	-1000.99	-830.0	-166.0	-996.0	-4.16	-0.83	-4.99	0.0	0.0	-996.0	EUR	1.0	20.0	Seller	Seller	380.0		FR	FR	AFN
2026-01-02 06:53:00	Refund	479-5980733-9471693	1x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	GB	REGULAR	GB	GB	-109.07	-21.82	-130.89	-105.54	-21.11	-126.65	-3.53	-0.71	-4.24	0.0	0.0	-126.65	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	60.0		DE	GB	AFN
2026-01-02 07:56:00	Sale	435-1313672-7204961	8x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	399.93	79.99	479.92	399.93	79.99	479.92	0.0	0.0	0.0	0.0	0.0	479.92	EUR	1.0	20.0	Seller	Seller	120.0	FR79705908561	FR	FR	AFN
2026-01-02 08:05:00	Sale	418-9488445-1685121	2x B08LG2X98F - Anker PowerBank 20000mAh	FR	GB	REGULAR	GB	GB	56.65	11.33	67.98	56.65	11.33	67.98	0.0	0.0	0.0	0.0	0.0	67.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	25.0		FR	GB	AFN
2026-01-02 08:40:00	FC_Transfer		2x B0932Q6M4B - Apple AirTag (4 Pack)	FR	DE	INTRA_COMMUNITY	DE		238.0	0.0	238.0	238.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	238.0	EUR	1.0	0.0	Seller	Seller	96.0		FR	DE	AFN
2026-01-02 09:04:00	FC_Transfer		4x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	DE	INTRA_COMMUNITY	DE		436.0	0.0	436.0	436.0	0.0	436.0	0.0	0.0	0.0	0.0	0.0	436.0	EUR	1.0	0.0	Seller	Seller	140.0		FR	DE	AFN
2026-01-02 09:09:00	Sale	449-8314636-3835442	14x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	854.83	0.0	854.83	839.86	0.0	839.86	14.97	0.0	14.97	0.0	0.0	839.86	EUR	1.0	0.0	Seller	Seller	210.0	DE604800587	FR	DE	AFN
2026-01-02 09:42:00	Sale	481-4561462-8728978	10x B08LG2X98F - Anker PowerBank 20000mAh	DE	FR	UNION-OSS	FR	FR	333.25	66.65	399.9	333.25	66.65	399.9	0.0	0.0	0.0	0.0	0.0	399.9	EUR	1.0	20.0	Seller	Seller	125.0	FRINV33966X	DE	FR	AFN
2026-01-02 09:44:00	FC_Transfer		"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	DE	PL	INTRA_COMMUNITY	PL		679.96	0.0	679.96	679.96	0.0	679.96	0.0	0.0	0.0	0.0	0.0	679.96	EUR	1.0	0.0	Seller	Seller	180.0		DE	PL	AFN
2026-01-02 10:09:00	FC_Transfer		3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	DE	INTRA_COMMUNITY	DE		447.0	0.0	447.0	447.0	0.0	447.0	0.0	0.0	0.0	0.0	0.0	447.0	EUR	1.0	0.0	Seller	Seller	180.0		FR	DE	AFN
2026-01-02 10:20:00	Sale	478-3499493-7955134	4x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	ES	UNION-OSS	ES	ES	70.2	14.75	84.95	66.08	13.88	79.96	4.12	0.87	4.99	0.0	0.0	79.96	EUR	1.0	21.0	Seller	Seller	20.0		DE	ES	AFN
2026-01-02 11:08:00	Sale	470-1886713-2001322	14x B08LG2X98F - Anker PowerBank 20000mAh	FR	FR	REGULAR	FR	FR	479.03	95.8	574.83	466.55	93.31	559.86	12.48	2.49	14.97	0.0	0.0	559.86	EUR	1.0	20.0	Seller	Seller	175.0	FR71230598752	FR	FR	AFN
2026-01-02 12:46:00	Sale	466-5501973-2268631	"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	US	NON-EU-EXPORT	US	US	741.16	0.0	741.16	741.16	0.0	741.16	0.0	0.0	0.0	0.0	0.0	741.16	USD	0.91743	0.0	Seller	Seller	180.0		FR	US	AFN
2026-01-02 14:24:00	Refund	458-9616560-6812454	19x B08LG2X98F - Anker PowerBank 20000mAh	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-774.78	-0.0	-774.78	-759.81	-0.0	-759.81	-14.97	-0.0	-14.97	0.0	0.0	-759.81	EUR	1.0	0.0	Seller	Seller	237.5	DE554365430	FR	DE	AFN
2026-01-02 14:33:00	Refund	492-7940755-8725894	18x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-4482.0	-0.0	-4482.0	-4482.0	-0.0	-4482.0	-0.0	-0.0	-0.0	0.0	0.0	-4482.0	EUR	1.0	0.0	Seller	Seller	1710.0	DE997524506	FR	DE	AFN
2026-01-02 14:34:00	Sale	458-9036734-6895233	4x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	GB	REGULAR	GB	GB	312.36	62.48	374.84	308.83	61.77	370.6	3.53	0.71	4.24	0.0	0.0	370.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	140.0		FR	GB	AFN
2026-01-02 14:54:00	Sale	486-3377386-6855849	17x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	FR	REGULAR	FR	FR	283.19	56.64	339.83	283.19	56.64	339.83	0.0	0.0	0.0	0.0	0.0	339.83	EUR	1.0	20.0	Seller	Seller	85.0	FR24206739463	FR	FR	AFN
2026-01-02 15:16:00	Sale	471-6687668-4923513	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	IT	UNION-OSS	IT	IT	366.39	80.61	447.0	366.39	80.61	447.0	0.0	0.0	0.0	0.0	0.0	447.0	EUR	1.0	22.0	Seller	Seller	180.0		FR	IT	AFN
2026-01-02 15:30:00	Refund	494-4188043-1293727	4x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR	REGULAR	FR	FR	-396.67	-79.33	-476.0	-396.67	-79.33	-476.0	-0.0	-0.0	-0.0	0.0	0.0	-476.0	EUR	1.0	20.0	Seller	Seller	192.0		FR	FR	AFN
2026-01-02 15:38:00	Sale	458-2145122-8743112	14x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	3692.87	0.0	3692.87	3628.2	0.0	3628.2	64.67	0.0	64.67	0.0	0.0	3628.2	PLN	0.23148	0.0	Seller	Seller	210.0	PL8204111651	FR	PL	AFN
2026-01-02 15:43:00	FC_Transfer		2x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	DE	INTRA_COMMUNITY	DE		39.98	0.0	39.98	39.98	0.0	39.98	0.0	0.0	0.0	0.0	0.0	39.98	EUR	1.0	0.0	Seller	Seller	10.0		FR	DE	AFN
2026-01-02 15:44:00	Sale	406-1738740-9862572	1x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	PL	UNION-OSS	PL	PL	70.21	16.15	86.36	70.21	16.15	86.36	0.0	0.0	0.0	0.0	0.0	86.36	PLN	0.23148	23.0	Seller	Seller	5.0		FR	PL	AFN
2026-01-02 16:09:00	Sale	491-2552324-5081719	1x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	90.83	18.17	109.0	90.83	18.17	109.0	0.0	0.0	0.0	0.0	0.0	109.0	EUR	1.0	20.0	Seller	Seller	35.0		FR	FR	AFN
2026-01-02 16:09:00	Sale	468-3426335-4717419	1x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	PL	UNION-OSS	PL	PL	523.32	120.36	643.68	523.32	120.36	643.68	0.0	0.0	0.0	0.0	0.0	643.68	PLN	0.23148	23.0	Seller	Seller	60.0		FR	PL	AFN
2026-01-02 16:11:00	Refund	482-1459176-8993372	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	-272.5	-54.5	-327.0	-272.5	-54.5	-327.0	-0.0	-0.0	-0.0	0.0	0.0	-327.0	EUR	1.0	20.0	Seller	Seller	105.0		FR	FR	AFN
2026-01-02 16:44:00	Refund	490-4393041-9076161	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	FR	REGULAR	FR	FR	-376.66	-75.33	-451.99	-372.5	-74.5	-447.0	-4.16	-0.83	-4.99	0.0	0.0	-447.0	EUR	1.0	20.0	Seller	Seller	180.0		FR	FR	AFN
2026-01-02 16:59:00	Sale	462-6216191-6213155	3x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	SE	UNION-OSS	SE	SE	6842.52	1710.63	8553.15	6842.52	1710.63	8553.15	0.0	0.0	0.0	0.0	0.0	8553.15	SEK	0.08734	25.0	Seller	Seller	285.0		DE	SE	AFN
2026-01-02 18:40:00	Refund	404-6012926-4900223	4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	IT	UNION-OSS	IT	IT	-816.39	-179.61	-996.0	-816.39	-179.61	-996.0	-0.0	-0.0	-0.0	0.0	0.0	-996.0	EUR	1.0	22.0	Seller	Seller	380.0		FR	IT	AFN
2026-01-02 18:42:00	Sale	429-9768066-5142500	"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	US	NON-EU-EXPORT	US	US	741.16	0.0	741.16	741.16	0.0	741.16	0.0	0.0	0.0	0.0	0.0	741.16	USD	0.91743	0.0	Seller	Seller	180.0		FR	US	AFN
2026-01-02 18:43:00	Sale	471-7460925-2129776	16x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	FR	UNION-OSS	FR	FR	1986.67	397.33	2384.0	1986.67	397.33	2384.0	0.0	0.0	0.0	0.0	0.0	2384.0	EUR	1.0	20.0	Seller	Seller	960.0	FRINV85827X	DE	FR	AFN
2026-01-02 19:11:00	FC_Transfer		4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	ES	INTRA_COMMUNITY	ES		996.0	0.0	996.0	996.0	0.0	996.0	0.0	0.0	0.0	0.0	0.0	996.0	EUR	1.0	0.0	Seller	Seller	380.0		FR	ES	AFN
2026-01-02 19:36:00	Sale	448-3741218-1538417	16x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	IT	B2B_INTRA_COMMUNITY	IT	IT	2398.97	0.0	2398.97	2384.0	0.0	2384.0	14.97	0.0	14.97	0.0	0.0	2384.0	EUR	1.0	0.0	Seller	Seller	960.0	IT36029041478	DE	IT	AFN
2026-01-02 20:12:00	Sale	451-3459788-9388406	1x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	SE	UNION-OSS	SE	SE	1044.15	261.04	1305.19	998.44	249.61	1248.05	45.71	11.43	57.14	0.0	0.0	1248.05	SEK	0.08734	25.0	Seller	Seller	35.0		DE	SE	AFN
2026-01-02 20:14:00	Sale	428-1106451-6124463	4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	US	NON-EU-EXPORT	US	US	261.56	0.0	261.56	261.56	0.0	261.56	0.0	0.0	0.0	0.0	0.0	261.56	USD	0.91743	0.0	Seller	Seller	60.0		FR	US	AFN
2026-01-02 20:47:00	Sale	425-3535976-9245801	1x B08LG2X98F - Anker PowerBank 20000mAh	DE	GB	REGULAR	GB	GB	28.33	5.66	33.99	28.33	5.66	33.99	0.0	0.0	0.0	0.0	0.0	33.99	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	12.5		DE	GB	AFN
2026-01-02 21:11:00	Refund	454-4872605-6081383	1x B0932Q6M4B - Apple AirTag (4 Pack)	DE	GB	REGULAR	GB	GB	-84.29	-16.86	-101.15	-84.29	-16.86	-101.15	-0.0	-0.0	-0.0	0.0	0.0	-101.15	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	48.0		DE	GB	AFN
2026-01-02 21:56:00	Sale	417-3277512-5155499	11x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	IT	B2B_INTRA_COMMUNITY	IT	IT	2753.97	0.0	2753.97	2739.0	0.0	2739.0	14.97	0.0	14.97	0.0	0.0	2739.0	EUR	1.0	0.0	Seller	Seller	1045.0	IT85992513660	DE	IT	AFN
2026-01-02 22:09:00	Sale	400-9223118-1631881	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	272.5	54.5	327.0	272.5	54.5	327.0	0.0	0.0	0.0	0.0	0.0	327.0	EUR	1.0	20.0	Seller	Seller	105.0		FR	FR	AFN
2026-01-02 22:33:00	Sale	413-2031324-8933218	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	SE	UNION-OSS	SE	SE	3041.03	760.26	3801.29	2995.32	748.83	3744.15	45.71	11.43	57.14	0.0	0.0	3744.15	SEK	0.08734	25.0	Seller	Seller	105.0		DE	SE	AFN
2026-01-02 22:39:00	Sale	490-2730707-7912475	4x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	GB	REGULAR	GB	GB	312.36	62.48	374.84	308.83	61.77	370.6	3.53	0.71	4.24	0.0	0.0	370.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	140.0		DE	GB	AFN
2026-01-02 22:41:00	Sale	492-3601969-8168683	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	272.5	54.5	327.0	272.5	54.5	327.0	0.0	0.0	0.0	0.0	0.0	327.0	EUR	1.0	20.0	Seller	Seller	105.0		FR	FR	AFN
2026-01-02 22:47:00	Sale	455-6009785-5369361	3x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	PL	PL	REGULAR	PL	PL	210.63	48.44	259.07	210.63	48.44	259.07	0.0	0.0	0.0	0.0	0.0	259.07	PLN	0.23148	23.0	Seller	Seller	15.0		PL	PL	AFN
2026-01-02 22:57:00	Refund	468-6060688-2655852	2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	GB	REGULAR	GB	GB	-84.98	-17.0	-101.98	-84.98	-17.0	-101.98	-0.0	-0.0	-0.0	0.0	0.0	-101.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	30.0		DE	GB	AFN
2026-01-02 23:39:00	Sale	433-8140916-1353553	3x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	PL	UNION-OSS	PL	PL	2641.14	607.46	3248.6	2623.61	603.43	3227.04	17.53	4.03	21.56	0.0	0.0	3227.04	PLN	0.23148	23.0	Seller	Seller	285.0		FR	PL	AFN
2026-01-02 23:39:00	Sale	428-7299899-1701637	1x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	PL	UNION-OSS	PL	PL	540.85	124.39	665.24	523.32	120.36	643.68	17.53	4.03	21.56	0.0	0.0	643.68	PLN	0.23148	23.0	Seller	Seller	60.0		FR	PL	AFN
2026-01-02 23:43:00	Inbound		1x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	FR				19.99	0.0	19.99	19.99	0.0	19.99	0.0	0.0	0.0	0.0	0.0	19.99	EUR	1.0	0.0			5.0		FR	FR	
2026-01-02 23:53:00	Sale	490-8826468-9450168	2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	PL	PL	REGULAR	PL	PL	438.92	100.95	539.87	421.39	96.92	518.31	17.53	4.03	21.56	0.0	0.0	518.31	PLN	0.23148	23.0	Seller	Seller	30.0		PL	PL	AFN
2026-01-03 00:53:00	Refund	425-7495293-2187778	13x B08LG2X98F - Anker PowerBank 20000mAh	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-534.84	-0.0	-534.84	-519.87	-0.0	-519.87	-14.97	-0.0	-14.97	0.0	0.0	-519.87	EUR	1.0	0.0	Seller	Seller	162.5	DE506147807	FR	DE	AFN
2026-01-03 01:21:00	Sale	419-8276650-7819951	1x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	DE	REGULAR	DE	DE	91.6	17.4	109.0	91.6	17.4	109.0	0.0	0.0	0.0	0.0	0.0	109.0	EUR	1.0	19.0	Seller	Seller	35.0		DE	DE	AFN
2026-01-03 01:24:00	Sale	456-8096348-8693818	21x B0932Q6M4B - Apple AirTag (4 Pack)	FR	IT	UNION-OSS	IT	IT	2048.36	450.64	2499.0	2048.36	450.64	2499.0	0.0	0.0	0.0	0.0	0.0	2499.0	EUR	1.0	22.0	Seller	Seller	1008.0	ITINV66258X	FR	IT	AFN
2026-01-03 01:34:00	Inbound		3x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR				357.0	0.0	357.0	357.0	0.0	357.0	0.0	0.0	0.0	0.0	0.0	357.0	EUR	1.0	0.0			144.0		FR	FR	
2026-01-03 02:49:00	Refund	425-9124346-9516825	1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	GB	REGULAR	GB	GB	-176.38	-35.27	-211.65	-176.38	-35.27	-211.65	-0.0	-0.0	-0.0	0.0	0.0	-211.65	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	95.0		DE	GB	AFN
2026-01-03 03:06:00	Sale	485-3560703-5348887	4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	PL	UNION-OSS	PL	PL	3515.68	808.6	4324.28	3498.15	804.57	4302.72	17.53	4.03	21.56	0.0	0.0	4302.72	PLN	0.23148	23.0	Seller	Seller	380.0		FR	PL	AFN
2026-01-03 03:34:00	Refund	463-6858991-8978217	"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	DE	GB	REGULAR	GB	GB	-481.64	-96.33	-577.97	-481.64	-96.33	-577.97	-0.0	-0.0	-0.0	0.0	0.0	-577.97	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	180.0		DE	GB	AFN
2026-01-03 03:39:00	Sale	467-5177889-8774653	15x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	7063.2	0.0	7063.2	7063.2	0.0	7063.2	0.0	0.0	0.0	0.0	0.0	7063.2	PLN	0.23148	0.0	Seller	Seller	525.0	PL1789960998	FR	PL	AFN
2026-01-03 03:43:00	Sale	476-9743813-6540520	19x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	4745.97	0.0	4745.97	4731.0	0.0	4731.0	14.97	0.0	14.97	0.0	0.0	4731.0	EUR	1.0	0.0	Seller	Seller	1805.0	DE572410416	FR	DE	AFN
2026-01-03 03:49:00	Sale	416-2632591-3335777	1x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	GB	REGULAR	GB	GB	14.16	2.83	16.99	14.16	2.83	16.99	0.0	0.0	0.0	0.0	0.0	16.99	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	5.0		DE	GB	AFN
2026-01-03 03:59:00	Sale	497-2562664-2307184	18x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	4664.82	0.0	4664.82	4664.82	0.0	4664.82	0.0	0.0	0.0	0.0	0.0	4664.82	PLN	0.23148	0.0	Seller	Seller	270.0	PL7954842674	FR	PL	AFN
2026-01-03 04:09:00	Sale	485-1581345-9706434	2x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	GB	REGULAR	GB	GB	28.32	5.66	33.98	28.32	5.66	33.98	0.0	0.0	0.0	0.0	0.0	33.98	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	10.0		FR	GB	AFN
2026-01-03 04:38:00	Sale	477-6159528-5330650	1x B0932Q6M4B - Apple AirTag (4 Pack)	DE	SE	UNION-OSS	SE	SE	1135.75	283.94	1419.69	1090.04	272.51	1362.55	45.71	11.43	57.14	0.0	0.0	1362.55	SEK	0.08734	25.0	Seller	Seller	48.0		DE	SE	AFN
2026-01-03 04:46:00	FC_Transfer		4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	DE	INTRA_COMMUNITY	DE		996.0	0.0	996.0	996.0	0.0	996.0	0.0	0.0	0.0	0.0	0.0	996.0	EUR	1.0	0.0	Seller	Seller	380.0		FR	DE	AFN
2026-01-03 05:01:00	Sale	460-1758315-1264647	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	GB	REGULAR	GB	GB	316.62	63.33	379.95	316.62	63.33	379.95	0.0	0.0	0.0	0.0	0.0	379.95	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	180.0		FR	GB	AFN
2026-01-03 05:32:00	Refund	436-5608769-1876688	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	FR	REGULAR	FR	FR	-372.5	-74.5	-447.0	-372.5	-74.5	-447.0	-0.0	-0.0	-0.0	0.0	0.0	-447.0	EUR	1.0	20.0	Seller	Seller	180.0		FR	FR	AFN
2026-01-03 05:43:00	Sale	434-1514086-7270182	2x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	DE	REGULAR	DE	DE	418.49	79.51	498.0	418.49	79.51	498.0	0.0	0.0	0.0	0.0	0.0	498.0	EUR	1.0	19.0	Seller	Seller	190.0		DE	DE	AFN
